book,vote,vote_title,head_code,head_title,subhead_code,subhead_title,item_code,item_title,item_kind,approved_estimates_2025_2026,estimates_2026_2027,projected_estimates_2027_2028,projected_estimates_2028_2029,page,verified
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006445,Migori,2211100,Office and General Supplies and Services,exp,355176,508140,435176,889722,243,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006445,Migori,2220200,Routine Maintenance - Other Assets,exp,12766,90213,12766,12766,243,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006446,Kisii,2210100,Utilities Supplies and Services,exp,909568,909568,909568,909568,243,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006446,Kisii,2210200,"Communication, Supplies and Services",exp,81241,341241,341244,341247,243,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006446,Kisii,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,1912110,1769688,2212111,2212112,243,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006446,Kisii,2210500,"Printing , Advertising and Information Supplies and Services",exp,11750,97400,11750,11750,243,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006446,Kisii,2210800,Hospitality Supplies and Services,exp,183406,226724,183406,183406,243,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006446,Kisii,2211000,Specialised Materials and Supplies,exp,49145,149145,49145,49145,243,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006446,Kisii,2211100,Office and General Supplies and Services,exp,1852945,1666356,2082947,2537495,243,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006446,Kisii,2211200,Fuel Oil and Lubricants,exp,649812,599850,649812,649812,243,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006446,Kisii,2211300,Other Operating Expenses,exp,219315,219315,219315,219315,243,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006446,Kisii,2220100,Routine Maintenance - Vehicles and Other Transport Equipment,exp,189976,231981,289977,289978,243,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006446,Kisii,2220200,Routine Maintenance - Other Assets,exp,127177,289903,287178,287179,243,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006447,Nyamira,2210100,Utilities Supplies and Services,exp,81350,81350,81350,81350,243,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006447,Nyamira,2210200,"Communication, Supplies and Services 1055",exp,20335,232992,212993,212994,243,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006447,Nyamira,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,254027,482044,602556,602557,244,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006447,Nyamira,2210800,Hospitality Supplies and Services,exp,48030,94424,118030,118030,244,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006447,Nyamira,2211100,Office and General Supplies and Services,exp,355176,532140,565177,1019724,244,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1252,State Law Office,1252006400,County Offices,1252006447,Nyamira,2220200,Routine Maintenance - Other Assets,exp,12766,90213,12766,12766,244,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2110100,Basic Salaries - Permanent Employees,exp,8781836,31468782,32222844,34029535,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2110300,Personal Allowance - Paid as Part of Salary,exp,3855930,18584789,19383350,20253314,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2120100,Employer Contributions to Compulsory National Social Security Schemes,exp,495000,2545353,2605200,2715400,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2210100,Utilities Supplies and Services,exp,2000000,3000000,3000000,3000000,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2210200,"Communication, Supplies and Services",exp,6500000,2471448,1680750,1051239,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,9427254,4045377,2924742,3044573,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2210400,"Foreign Travel and Subsistence, and other transportation costs",exp,9600000,3605000,3727000,3849407,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2210500,"Printing , Advertising and Information Supplies and Services",exp,1275000,3107360,3509148,3749241,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2210600,Rentals of Produced Assets,exp,23000000,37724483,37565442,37664698,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2210700,Training Expenses,exp,3753750,6048962,6474781,4707463,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2210800,Hospitality Supplies and Services,exp,5746671,6191148,2737410,3755141,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2211000,Specialised Materials and Supplies,exp,375000,1038000,335569,380034,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2211100,Office and General Supplies and Services,exp,3000000,3242858,384959,394215,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2211200,Fuel Oil and Lubricants,exp,5000000,1680000,1166598,1257025,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2211300,Other Operating Expenses,exp,5000000,4800000,6050000,6600000,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,2220100,Routine Maintenance - Vehicles and Other Transport Equipment,exp,750000,1792000,1396240,498554,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,3110300,Refurbishment of Buildings,exp,61500000,41237600,4000000,8000000,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,3110700,Purchase of Vehicles and Other Transport Equipment,exp,54000000,0,3225000,7445100,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,3111000,Purchase of Office Furniture and General Equipment,exp,18000000,5648000,1026557,1051240,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000101,Headquarters,3111100,"Purchase of Specialised Plant, Equipment and Machinery",exp,6500000,1664000,834077,854132,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000102,AIDS Control Unit,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs 1059",exp,0,868372,1191172,1113172,247,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000102,AIDS Control Unit,2210700,Training Expenses,exp,0,480000,584000,672000,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000102,AIDS Control Unit,2210800,Hospitality Supplies and Services,exp,0,219293,59398,59398,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000102,AIDS Control Unit,2211000,Specialised Materials and Supplies,exp,0,436047,349452,349452,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000103,ICT Unit,2210200,"Communication, Supplies and Services",exp,0,92105,73588,73588,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000103,ICT Unit,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,0,1048169,1046798,1046798,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000103,ICT Unit,2210700,Training Expenses,exp,0,59210,59133,59133,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000103,ICT Unit,2210800,Hospitality Supplies and Services,exp,0,153780,153579,153579,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000103,ICT Unit,2220200,Routine Maintenance - Other Assets,exp,0,667774,666902,666902,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000105,Internal Audit,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,0,1789600,1695000,1962000,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000105,Internal Audit,2210700,Training Expenses,exp,0,868180,1250000,1331200,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000105,Internal Audit,2210800,Hospitality Supplies and Services,exp,0,499200,521000,578000,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000107,Central Planning and Project Monitoring,2210200,"Communication, Supplies and Services",exp,0,280939,174803,181770,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000107,Central Planning and Project Monitoring,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,0,2451602,2519948,2323306,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000107,Central Planning and Project Monitoring,2210500,"Printing , Advertising and Information Supplies and Services",exp,0,262210,203937,212066,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000107,Central Planning and Project Monitoring,2210700,Training Expenses,exp,0,364894,283801,295113,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000107,Central Planning and Project Monitoring,2210800,Hospitality Supplies and Services,exp,0,1155333,1186024,1265148,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000107,Central Planning and Project Monitoring,2211100,Office and General Supplies and Services,exp,0,1445827,2368934,2463353,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000100,Headquarters Administration Services,1253000107,Central Planning and Project Monitoring,2211300,Other Operating Expenses 1060,exp,0,2368000,2384959,2394215,248,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000200,Finance Management Services,1253000201,Headquarters,2210200,"Communication, Supplies and Services",exp,0,297605,154631,160794,249,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000200,Finance Management Services,1253000201,Headquarters,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,0,3640434,4349154,4501046,249,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000200,Finance Management Services,1253000201,Headquarters,2210700,Training Expenses,exp,0,1350179,1310268,1364616,249,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000200,Finance Management Services,1253000201,Headquarters,2210800,Hospitality Supplies and Services,exp,0,2000379,1206342,1218190,249,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000200,Finance Management Services,1253000201,Headquarters,2211100,Office and General Supplies and Services,exp,0,2429246,2188454,1315538,249,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000200,Finance Management Services,1253000201,Headquarters,2211300,Other Operating Expenses,exp,0,3138443,2828939,2861978,249,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000200,Finance Management Services,1253000201,Headquarters,3111000,Purchase of Office Furniture and General Equipment,exp,0,1569276,1019213,1059836,249,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000400,Kenya Law Reform Commission,1253000401,Headquarters,2630100,Current Grants to Government Agencies and other Levels of Government,exp,351665000,324629900,350840000,367860000,249,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000400,Kenya Law Reform Commission,1253000401,Headquarters,1420300,Receipts from Administrative Fees and Charges - Collected as AIA,aia,100000,0,0,0,249,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000500,Kenya National Anti-Corruption Steering,1253000501,Headquarters,2630100,Current Grants to Government Agencies and other Levels of Government,exp,24813000,41533460,44730000,46770000,250,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000600,Directorate of Legal Affairs,1253000601,Headquarters,2110100,Basic Salaries - Permanent Employees,exp,38842003,0,0,0,250,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000600,Directorate of Legal Affairs,1253000601,Headquarters,2110300,Personal Allowance - Paid as Part of Salary,exp,36406357,0,0,0,250,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000600,Directorate of Legal Affairs,1253000601,Headquarters,2120100,Employer Contributions to Compulsory National Social Security Schemes,exp,753230,0,0,0,250,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000600,Directorate of Legal Affairs,1253000601,Headquarters,2210200,"Communication, Supplies and Services",exp,368759,0,0,0,250,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000600,Directorate of Legal Affairs,1253000601,Headquarters,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,11870359,0,0,0,250,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000600,Directorate of Legal Affairs,1253000601,Headquarters,2210400,"Foreign Travel and Subsistence, and other transportation costs",exp,5904682,0,0,0,250,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000600,Directorate of Legal Affairs,1253000601,Headquarters,2210500,"Printing , Advertising and Information Supplies and Services",exp,1800000,0,0,0,250,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000600,Directorate of Legal Affairs,1253000601,Headquarters,2210700,Training Expenses,exp,588879,0,0,0,250,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000600,Directorate of Legal Affairs,1253000601,Headquarters,2210800,Hospitality Supplies and Services,exp,3847084,0,0,0,250,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000600,Directorate of Legal Affairs,1253000601,Headquarters,2211000,Specialised Materials and Supplies,exp,2253750,0,0,0,250,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000600,Directorate of Legal Affairs,1253000601,Headquarters,2211100,Office and General Supplies and Services,exp,3954326,0,0,0,250,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000600,Directorate of Legal Affairs,1253000601,Headquarters,2211200,Fuel Oil and Lubricants,exp,1980000,0,0,0,250,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000600,Directorate of Legal Affairs,1253000601,Headquarters,2220100,Routine Maintenance - Vehicles and Other Transport Equipment,exp,375000,0,0,0,250,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000600,Directorate of Legal Affairs,1253000601,Headquarters,2220200,Routine Maintenance - Other Assets,exp,100115,0,0,0,250,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2110100,Basic Salaries - Permanent Employees,exp,14585285,0,0,0,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2110300,Personal Allowance - Paid as Part of Salary,exp,6708958,0,0,0,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2120100,Employer Contributions to Compulsory National Social Security Schemes,exp,1325881,0,0,0,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2210200,"Communication, Supplies and Services",exp,292395,0,0,0,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,8033258,0,0,0,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2210400,"Foreign Travel and Subsistence, and other transportation costs",exp,1759896,0,0,0,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2210500,"Printing , Advertising and Information Supplies and Services",exp,2633725,0,0,0,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2210600,Rentals of Produced Assets,exp,17477989,0,0,0,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2210700,Training Expenses,exp,1594588,0,0,0,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2210800,Hospitality Supplies and Services,exp,2583031,0,0,0,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2211000,Specialised Materials and Supplies,exp,3210366,0,0,0,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2211100,Office and General Supplies and Services,exp,4595295,0,0,0,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2211300,Other Operating Expenses,exp,1744232,0,0,0,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2220100,Routine Maintenance - Vehicles and Other Transport Equipment,exp,300346,0,0,0,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2220200,Routine Maintenance - Other Assets,exp,292004,0,0,0,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000700,National Legal Aid Services,1253000701,Headquarters,2630100,Current Grants to Government Agencies and other Levels of Government,exp,0,278225100,298530000,296420000,251,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000800,National Coroners Service,1253000801,Headquarters,2630100,Current Grants to Government Agencies and other Levels of Government,exp,18000000,30293100,33360000,34540000,252,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000900,Assets Recovery Agency,1253000901,Headquarters,2110100,Basic Salaries - Permanent Employees,exp,0,54060170,55263394,56502717,252,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000900,Assets Recovery Agency,1253000901,Headquarters,2110300,Personal Allowance - Paid as Part of Salary,exp,0,41584783,42692307,43786310,252,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000900,Assets Recovery Agency,1253000901,Headquarters,2120100,Employer Contributions to Compulsory National Social Security Schemes,exp,0,1388277,1440500,1546000,252,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253000900,Assets Recovery Agency,1253000901,Headquarters,2630100,Current Grants to Government Agencies and other Levels of Government,exp,240642000,239242740,252560000,265100000,252,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253001200,Victims Protection Board,1253001201,Headquarters,2630100,Current Grants to Government Agencies and other Levels of Government,exp,18360000,30419200,31830000,33370000,252,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253001300,Multi Agency Team (MAT) Secretariat,1253001301,Multi Agency Team (MAT) Secretariat,2630100,Current Grants to Government Agencies and other Levels of Government,exp,4500000,6305000,7100000,7740000,253,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253001400,GJLOS Reform Coordinating Secretariat,1253001401,GJLOS Reform Coordinating Secretariat,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,500000,1274400,1100000,1225000,253,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253001400,GJLOS Reform Coordinating Secretariat,1253001401,GJLOS Reform Coordinating Secretariat,2210700,Training Expenses,exp,0,544800,710600,725730,253,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253001400,GJLOS Reform Coordinating Secretariat,1253001401,GJLOS Reform Coordinating Secretariat,2210800,Hospitality Supplies and Services,exp,500000,640000,757000,835000,253,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253001500,"Directorate for Human Rights, Legal",1253001501,Headquarters,2110100,Basic Salaries - Permanent Employees,exp,0,21257600,21665636,21973637,253,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253001500,"Directorate for Human Rights, Legal",1253001501,Headquarters,2110300,Personal Allowance - Paid as Part of Salary,exp,0,18482576,17681400,18966274,253,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253001500,"Directorate for Human Rights, Legal",1253001501,Headquarters,2210200,"Communication, Supplies and Services",exp,0,607760,465620,482480,253,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253001500,"Directorate for Human Rights, Legal",1253001501,Headquarters,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,0,5495830,6795367,7041420,253,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1253,State Department for Justice Human Rights and Constitutional Affairs,1253001500,"Directorate for Human Rights, Legal",1253001501,Headquarters,2210400,"Foreign Travel and Subsistence, and other transportation costs",exp,0,6820141,7238505,4536813,253,yes
